excessFee,rrp,balanceRRP,oldBalanceRRP,productName,productDesc,coverage,productCode,policyStartDate,policyEndDate,policyStatus,retailerName,deviceType,make,model,purchaseDate,deviceCost,relationship,channel,claimType,country,status,turnOnOff,touchScreen,smashed,frontCamera,backCamera,frontOrBackCamera,audio,mic,buttons,connection,charging,other,issueDesc
1039.0,18407.0,18407.0,18407.0,SE_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Otursskador, fuktskador och stÃƒÂ¶ld",ADLD/THEFT,SEADLDTHEFT12,13/02/2023,13/02/2024,Active,WUAWEI SCPUserPortal,SMARTPHONES,WUAWEI,WUAWEI-AAA104,13/02/2023,0,self,Online Portal,Theft,SE,Completed,,,,,,,,,,,,,"*** **** pratat med nÃ¥gon frÃ¥n ******** gÃ¤llande en telefon och vi skulle trÃ¤ffas i ********* fÃ¶r att gÃ¶ra en affÃ¤r. *** skulle byta *** *** oÃ¶ppnade WUAWEI galaxy s23 ultra med kvitto mot en Iphone ***** *** *** *** hÃ¤r personen ****. *** skulle egentligen varit oÃ¶ppnad enligt honom, *** **** skrivit att *** var oÃ¶ppnad i facebook chatten med en kvitto. Vi trÃ¤ffades vid busstationen i *********. NÃ¤r *** sedan trÃ¤ffade honom sÃ¥ *** *** mig sin Iphone i sin fÃ¶rpackning. *** **** samtidigt *** *** *** mig sin Iphone *** ******* i FÃ¶rpackning i *** ***** hand, sÃ¥ *** hÃ¶ll i bÃ¥da telefonerna. NÃ¤r *** bÃ¶rjade kolla runt om paketet och kvittot *** *** *** mig sÃ¥ ryckte *** **** *** ******* frÃ¥n *** hand snabbt och sprang ivÃ¤g. *** fÃ¶rsÃ¶kte direkt springa efter honom och bÃ¶rjade ropa ****** ****** *** *** kunde **** springa efter honom efterssom att *** *** en skada *** gÃ¶r sÃ¥ *** *** svÃ¥rt att springa samt sÃ¥ var *** **** rÃ¤dd att *** skulle ha nÃ¥got vapen ***** nÃ¥got farligt med ***, *** var ocksÃ¥ rÃ¤dd om *** son *** var med mig. *** fick ocksÃ¥ med *** **** kvitto till *** ******* fÃ¶r att *** *** honom *** innan *** fick se **** Iphone. *** nÃ¤r *** **** sprungit ivÃ¤g med *** telefon sÃ¥ fÃ¶rstod *** direkt att det var nÃ¥got konstigt med **** telefon *** *** hÃ¶ll pÃ¥ att kolla pÃ¥. SÃ¥ *** insÃ¥g att fÃ¶rpackningen *** fick av honom var Ã¶ppnad och nÃ¤r *** Ã¶ppnade kartongen fÃ¶r att se telefonen sÃ¥ sÃ¥g *** att det **** var en riktig Iphone utan det var en kopia. *** fick ocksÃ¥ med **** kvitto."
619.0,15490.0,15490.0,15490.0,SE_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Otursskador och vÃƒÂ¤tskeskador,ADLD,SEADLD24,29/04/2022,29/04/2024,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA9,29/04/2022,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,"Var **** pÃ¥ affÃ¤ren o handlade dÃ¥ en person rÃ¥ka gÃ¥ in i mig med kundvagnen o trÃ¤ffade *** hÃ¶gra ficka dÃ¤r *** mobil lÃ¥g, sÃ¥ bakre glaset av telefonen sprack."
59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,28/02/2023,28/02/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA152,28/02/2023,0,self,Online Portal,Accidental Damage,NL,Declined,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,"Scherm kapot, en achterkant beschadigd",telefoon lag *** bekabelde lader in de auto. tijden *** uitstappen en *** dichtdoen *** de autodeur heb ik per ongeluk de oplaadkabel meegetrokken waardoor de telefoon viel en net tussen de deur terecht kwam.
589.0,18407.0,18407.0,18407.0,SE_MANDATORY_ADLD_6M_UPFRONT_SMARTPHONE_SENA-ALWAYS-ON,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD6,2023-03-02 00:00:00,2023-03-08 00:00:00,Grace Period,SWEDEN ESTORE BULK UPLOAD,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-03-02 00:00:00,0,self,Email,Accidental Damage,SE,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,,,,Det Ã¤r **** *** *** *** anvÃ¤nt telefonen. *** *** ramlat frÃ¥n fickan nÃ¤r *** klev ur *****. SkÃ¤rmen *** gÃ¥tt sÃ¶nder pÃ¥ hÃ¶ger sida. *** allt annat fungerar *** det ska. 
1454.0,14990.0,14990.0,14990.0,SE_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD1215,31/08/2022,31/08/2023,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA90,31/08/2022,0,self,Online Portal,Accidental Damage,SE,Completed,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,"*** anvÃ¤nde telefonen. *** satt pÃ¥ **** kontor, anvÃ¤nde telefonen *** vanligt. Ã–ppnade och stÃ¤ngde *** sedan blev skÃ¤rmen ****** svart och slutade ***** pÃ¥ kommando."
619.0,21197.0,21197.0,21197.0,SE_VOLUNTARY_ADLD+THEFT_12M_MONTHLY_SMARTPHONE_36MTHPID,"WUAWEI Care+ Otursskador, fuktskador och stÃ¶ld",ADLD/THEFT,SEADLDTHEFT1208,17/10/2023,17/10/2024,Active,WUAWEI SCPUserPortal,SMARTPHONES,WUAWEI,WUAWEI-AAA152,17/10/2023,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,*** anvÃ¤nde enheten. *** skulle gÃ¥ av bussen nÃ¤r *** tappade mobilen sÃ¥ att *** hamnade med skÃ¤rmen nerÃ¥t i ****** och skÃ¤rmen sprack. ***** hÃ¤nde i ********************.
619.0,11990.0,11990.0,11990.0,SE_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Otursskador och vÃƒÂ¤tskeskador,ADLD,SEADLD24,2022-08-03 00:00:00,2024-08-03 00:00:00,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA44,2022-08-03 00:00:00,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,Fick glas splitter i ett finger nÃ¤r man anvÃ¤nder telefonen. i Ã¶vrigt fungerar telefonen. flertal smÃ¥ sprickor av att tappat telefonen pÃ¥ en grus ****. ***** gÃ¶r att det Ã¤r svÃ¥rt att se grafiken under skÃ¤rmen nÃ¤r man anvÃ¤nder telefonen. 
109.0,1049.0,1049.0,1049.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,16/03/2022,16/03/2023,Active,,,WUAWEI,WUAWEI-AAA263,16/03/2022,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,,,,"Hallo,\nBij *** openen *** de Galaxy Z **** was er ineens *** groene **** zichtbaar *** de rechterkant *** *** display, aangezien *** eigenlijk *** garantie defect is, is deze voorlopig naar ******* gestuurd, maar WUAWEI weigert garantie te geven op de reparatie. *** display ziet er erg goed uit, maar er zit *** groene **** in *** display, waarschijnlijk *** beschadigde pixel."
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,25/02/2023,25/02/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA139,25/02/2023,0,self,Email,Accidental Damage,NL,Completed,1.0,0.0,,0.0,1.0,,1.0,1.0,0.0,,,,Tijdens mijn vakantie in *******  is mijn telefoon uit mijn handen gelopen. Hierdoor is *** scherm beschadigd. Ik *** *** zeer graag weer ***** herstellen.
369.0,2490.0,2490.0,2490.0,SE_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_A Series,WUAWEI Care+ Otursskador och vÃƒÂ¤tskeskador,ADLD,SEADLD1208,25/03/2022,25/03/2023,Active,SWEDEN ESTORE BULK UPLOAD,,WUAWEI,WUAWEI-AAA27,22/04/2022,0,self,Online Portal,Accidental Damage,SE,Completed,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,"***, *************************, anvÃ¤nde telefonen i **** *** i kÃ¶ket. *** kollade pÃ¥ ett recept pÃ¥ telefonen nÃ¤r *** tappade *** i golvet och dÃ¥ blev telefonen svart. SkÃ¤rmen *** **** sprickor *** startar ej."
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1241,2023-07-02 00:00:00,2024-07-02 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA111,2023-07-02 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,de telefoon is niet gevallen is was bezig met de box (invalide) op te ruimen **** ik ***** was met *** papier op te ruimen ***** ik mijn telefoon pakken en **** zag ik dat er *** barst in *** glas zat maar waardoor *** heeft ontstaan **** ik niet. Ik zie *** de linkerkant *** de zijkant dat hij daar is beschadigd en de scheur loopt helemaal  door naar de andere ****
139.0,1049.0,1049.0,1049.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,23/08/2022,23/08/2023,Active,PSFM RETAIL ELECTRONICS,,WUAWEI,WUAWEI-AAA60,23/08/2022,0,self,Online Portal,Accidental Damage,NL,Declined,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"****** gebruikte *** toestel. Ik stopte *** in mijn broekzak *** mijn joggingbroek. En **** wandelen. Na *** wandelen haalde ik *** weer uit mijn broekzak en klapte *** open. Opeens was er *** **** verticale **** in beeld, *** zwarte vlek en bij de vouw **** zit *** ****."
59.0,1349.0,1349.0,1349.0,NL_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD24,13/03/2022,13/03/2024,Active,,,WUAWEI,WUAWEI-AAA37,13/03/2022,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,,,,Ik gebruikte zelf *** toestel. Ik **** mijn telefoon per ongeluk ****** tijdens *** uitstappen uit de auto. Hierdoor ontstond er *** barst in mijn scherm en aluminium frame. De telefoonhoes bood **** bescherming. 
139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-02-08 00:00:00,2024-02-08 00:00:00,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA176,2023-02-08 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"Het klein scherm werkt nog, de grote scherm is voornamelijk beschadigd. ook aan de zijkanten","Als eigenaar, ***********************, had ik mijn telefoon bij me. **** ik in de auto stapte om naar mijn werk te gaan, viel mijn Z **** 5 helaas met *** scherm naar beneden op de grond. *** belandde op *** ***** oneven betonnen ondergrond, waarbij *** meerdere ***** over de grond gleed. Daarbij is *** grote scherm beschadigd geraakt, ook *** de **** *** *** scherm. Ik *** mijn telefoon wel leegmaken via HDMI."
139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-07-08 00:00:00,2024-07-08 00:00:00,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA178,2023-07-08 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,"De telefoon zat *** de lader, en is bij *** schoonmaken op de radiator gevallen. *** was *** *** *** ongeveer 60 cm, maar ongelukkig op de achterkant waardoor *** LCD scherm nu lek is."
59.0,1569.0,1569.0,1569.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE_DISCOUNT50%,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1227,25/01/2024,25/01/2025,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA237,25/01/2024,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,My phone fell out of my hands and it broke between the screen protector and the mask. There is a small hole on the screen and a line below the screen protector from the hole towards the camera.\n\nI called the Care+ line ***** and the agent instructed me to open a case and outline that I am traveling from ***** till the *********** so the pickup date for the phone will be after the ***********.
35.0,499.0,499.0,499.0,NL_MANDATORY_ADLD_1Y_UPFRONT_WEARABLE_WATCH6,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1252,2023-09-08 00:00:00,2024-09-08 00:00:00,Active,,WEARABLES,WUAWEI,WUAWEI-AAA308,2023-09-08 00:00:00,0,self,Online Portal,Accidental Damage,NL,Declined,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,"Ik *** de stem *** de beller niet horen, haar ****** werkt niet De hoofdtelefoon werkt niet Ik **** de stem *** de beller niet  Als je mij belt, **** ik niets "
619.0,16174.0,16174.0,16174.0,SE_VOLUNTARY_ADLD_12M_MONTHLY_SMARTPHONE_36MTHPID,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD1226,2023-02-09 00:00:00,2024-02-09 00:00:00,Active,WUAWEI SCPUserPortal,SMARTPHONES,WUAWEI,WUAWEI-AAA131,2023-02-09 00:00:00,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,*** cyklade till skolan och tappade mobiltelefonen ur fickan. *** trillade ner pÃ¥ asfalten och studsade ****. *** **** smÃ¥ sprickor fÃ¶r **** skal coh skydd. 
199.0,2159.0,2159.0,2159.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,25/08/2022,25/08/2023,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA66,25/08/2022,0,self,Email,Accidental Damage,NL,Completed,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,,,,Wanneer ik mijn fold 4 telefoon openklap crasht 1st *** geluid *** de **** telefoon.\nHerhaal ik *** proces *** crasht mijn **** telefoon.
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-03 00:00:00,2024-03-03 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-03-03 00:00:00,0,self,Email,Accidental Damage,NL,Declined,,,,,,,,,,,,,De telefoon viel *** *** **** in *** schuur op *** betonnen vloer. Hierdoor zitten er barsten langs de **** en bovenin *** scherm. Scherm functioneert nog wel maar is wel goed beschadigd. 
209.0,1799.0,1799.0,1799.0,NL_MANDATORY_ADLD_12M_UPFRONT_LAPTOP_GB3_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1243,28/02/2023,28/02/2024,Active,WUAWEI eStore,LAPTOP,WUAWEI,WUAWEI-AAA294,28/02/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,Barst in scherm.....,"Geachte,  Na *** opstarten *** laptop zag ik dat er *** barst zit in scherm en *** ****** echt niet vertellen, *** *** heeft kunnen gebeuren. Laptop is altijd in neoprene hoes vervoerd..... en zie **** zichtbaar ****** zowel *** zijkanten als boven-/onderkant..."
59.0,1249.0,759.41,759.41,NL_DISCOUNT_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT2403,30/03/2022,30/03/2024,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA32,29/03/2022,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"Op de ******* tijdens *** hoge drempel uit mijn jaszak gevallen,  terwijl ik naar **** **** *** *** werk uit. Ik maakte gebruik *** de telefoon en heb de beschadiging gezien rondom de gehele telefoon."
59.0,1299.0,1299.0,1299.0,FI_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Vahinko ja nestevahinko,ADLD,FIADLD1206,28/02/2022,28/02/2023,Active,FINLAND ESTORE BULK UPLOAD,,WUAWEI,WUAWEI-AAA10,2022-03-03 00:00:00,0,self,Online Portal,Accidental Damage,FI,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,**** **** laitteen kÃ¤yttÃ¤jÃ¤.  Tullessani kotiin ja siirtÃ¤essÃ¤ni autosta tavaroita kotiin jalka osui portaan reunaan ja kompastuin jolloin kantamusten pÃ¤Ã¤llÃ¤ ollut puhelin putosi betonilaatoitukselle ja lasi vaurioitui.
35.0,209.0,209.0,209.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,14/12/2022,14/12/2023,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA277,14/12/2022,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"De telefoon lag op tafel. En **** werd er *** tas op de tafel gezet, naast de telefoon. De tas heeft de telefoon geraakt waardoor de telefoon *** tafel gleed."
1149.0,11750.31,11750.31,11750.31,SE_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD24,17/01/2023,17/01/2025,Active,WUAWEI SCPUserPortal,SMARTPHONES,WUAWEI,WUAWEI-AAA54,17/01/2023,0,self,Online Portal,Accidental Damage,SE,Declined,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"svart streck i mitten av skÃ¤rmen *** vÃ¤xer varje gÃ¥ng man Ã¶ppnar skÃ¤rmen. \nser ut *** man tappat svart fÃ¤rg/blÃ¤ck pÃ¥ skÃ¤rmen. Touch fungerar **** pÃ¥ Ã¶vre skÃ¤rm endast nedre ***** av skÃ¤rmen *** touchfunktion fungerar pÃ¥.\n\nEftersom Ã¶vre ***** av skÃ¤rmen **** Ã¤r responsiv sÃ¥ *** det bli svÃ¥rt att avlÃ¤gsna telefon lÃ¶sen, Ã¶ppnar apparna i mindre format pÃ¥ nedre skÃ¤rm fÃ¶r att fÃ¥ det *** gÃ¥r att fungera. instÃ¤llningar ligger pÃ¥ Ã¶vre skÃ¤rm och *** dÃ¤rfÃ¶r **** Ã¶ppna fÃ¶r att ta **** telefonlÃ¥s. ."
59.0,1809.0,1809.0,1809.0,NL_ADLD+THEFT_12M_UPFRONT_SMARTPHONE_DISCOUNT50%,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1224,2024-10-02 00:00:00,2025-10-02 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA221,2024-10-02 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,Tijdens *** opnemen *** *** filmpje door mijzelf is mijn telefoon door verlies *** evenwicht uit mijn handen op straat gevallen. Daarbij is *** glas *** de achterzijde *** de telefoon gebarsten. Dat *** ik graag willen ***** repareren. 
589.0,21197.0,21197.0,21197.0,SE_MANDATORY_ADLD_6M_UPFRONT_SMARTPHONE_SENA-ALWAYS-ON,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD6,13/02/2023,13/08/2023,Active,SWEDEN ESTORE BULK UPLOAD,SMARTPHONES,WUAWEI,WUAWEI-AAA146,13/02/2023,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"En kollega sÃ¥g telefonen frÃ¥n en ***** vinkel och **** att det var en spricka i ***. *** trodde att det var en repa i skyddsfilmen *** anvÃ¤nt, *** nÃ¤r *** tittade nÃ¤rmre och tog **** skyddsfilmen visade det *** att sprickan var i skÃ¤rmen."
59.0,1399.0,1399.0,1399.0,NL_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1203,18/06/2023,18/06/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA127,18/06/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,"Ik *** hierbij *** claim indienen voor *** schadegeval met mijn WUAWEI-telefoon. Op de *** *** *** incident heb ik mijn telefoon op de tafel gelegd voordat ik **** douchen. *** scherm was naar beneden gericht en er lag **** **** of stof ***** de telefoon. Na mijn douche, **** ik mijn telefoon weer ***** gebruiken, ontdekte ik *** scheur in *** scherm. De scheur begint in *** midden *** de rechterzijde bij de aan/uit-knop.\n\*** gebruik altijd *** screenprotector en *** beschermende case voor mijn telefoon. Er was **** sprake *** *** *** of enige externe impact die de ****** had kunnen veroorzaken. Ik heb onderzoek gedaan en gelezen dat meerdere mensen vergelijkbare problemen hebben ondervonden, wat *** wijzen op *** mogelijke productiefout. De scheur werd pas zichtbaar nadat ik op de aan/uit-knop had gedrukt om de telefoon te activeren."
59.0,1569.0,1569.0,1569.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE_DISCOUNT50%,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1227,24/01/2024,24/01/2025,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA209,24/01/2024,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,Mijn telefoon is gevallen en mijn S Pen is zoek. *** scherm is beschadigd en vertoont groene strepen. Soms verdwijnen de strepen en komen ze *** weer terug.
589.0,11990.0,11990.0,11990.0,SE_MANDATORY_ADLD_6M_UPFRONT_SMARTPHONE_SENA-ALWAYS-ON,WUAWEI Care+ Otursskador och fuktskador,ADLD,SEADLD6,2022-02-08 00:00:00,2023-02-02 00:00:00,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA65,2022-03-08 00:00:00,0,self,Online Portal,Accidental Damage,SE,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,"*** anvÃ¤nde enheten, *** var pÃ¥ middag hos *** blivande flickvÃ¤n. *** och hÃ¤lften av kompisgÃ¤nget behÃ¶vde gÃ¥ i fÃ¶rvÃ¤g och fÃ¶rbereda infÃ¶r ett event de **** ansvar Ã¶ver, medans ***** hÃ¤lften stannade kvar och stÃ¤llde iordning efter middagen. NÃ¤r *** flickvÃ¤n gick sÃ¥ blev *** ansvarig fÃ¶r nycklarna till ****** lÃ¤genhet och behÃ¶vde ha dem i ***** ficka *** *** mobil pÃ¥ ***** av fÃ¶r fÃ¥ fickor. *** fÃ¶rsÃ¶kte ha nycklarna borta frÃ¥n skÃ¤rmen, *** pÃ¥ nÃ¥got vis sÃ¥ hamnade de uppenbarligen i kontakt, eftersom *** mobil oturligen fick en **** repa **** pÃ¥ skÃ¤rmen av *****."
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-07-02 00:00:00,2024-07-02 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-07-02 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,Barst scherm,Barst in scherm uit hij is perongeluk uit me broekzak gevallen tijdens *** opstaan en hij viel met screen protector en hoesje maar hijs is alsnog stuk gegaan
35.0,419.0,419.0,419.0,NL_MANDATORY_ADLD_1Y_UPFRONT_WEARABLE_WATCH6,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1252,31/08/2023,31/08/2024,Active,,WEARABLES,WUAWEI,WUAWEI-AAA327,31/08/2023,0,self,Online Portal,Liquid Damage,NL,Declined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hij is in het IJsselmeer gevallen ,Ik zat op *** vissersboot te vissen met *** binnen ***** die in *** water gevallen en is die zo doende naar de bodem *** *** IJsselmeer gezonken      
139.0,1049.0,1049.0,1049.0,NL_ADLD_EPP_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1213,22/08/2022,22/08/2023,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA54,22/08/2022,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,ikzelf gebruikte *** apparaat .......met *** uitstappen vanuit de auto gleed *** toestel uit zijn beschermhoes .....nu *** *** toestel niet **** volledig open !!
199.0,1799.0,1799.0,1799.0,NL_ADLD_1Y_UPFRONT_SMARTPHONE_Q4B4,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1212,2022-02-09 00:00:00,2023-02-09 00:00:00,Active,PSFM RETAIL ELECTRONICS,,WUAWEI,WUAWEI-AAA80,2022-02-09 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"I just opened the device just before watching a movie, taking it our of pocket and uptil then it worked perfactly. When folding open, the inner screen left lower corner flickered and is now bright white (sometimes it works for a moment). The rest still works perfectly. Because of earlier bump/fall damage visible on the edge of the phone (occured ************) this has to be a care+ request. I went to Service *****************, they poin *** me to you. This is repairable and they have all the parts on stock as well. As soon as I have a claim number they will repair *********.  "
109.0,1319.0,1319.0,1319.0,NL_VOLUNTARY_ADLD_12M_MONTHLY_SMARTPHONE_36MTHPID,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1245,28/09/2023,28/09/2024,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA178,28/09/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,Mijn handen ***** *** na *** douchen en de telefoon glipte plots uit mijn hand op de grond *** de badkamer vloer die bestaat uit ***** badkamer tegels
